"204","Trump","I ll tell you veri -- well just veri simpl to say sidney blumenth work for the campaign and close -- veri close friend of secretari clinton and her campaign manag patti doyl went to -- dure the campaign her campaign against presid obama fought veri hard and you can go look it up and you can check it out","9/26/16"
"205","Trump","and if you look at cnn thi past week patti soli doyl wa on wolf blitzer say that thi happen blumenth sent mcclatchi highli respect report at mcclatchi to kenya to find out about it they were press it veri hard she fail to get the birth certif when I got involv I didn t fail I got him to give the birth certif So I m satisfi with it and I ll tell you whi I m satisfi with it","9/26/16"
"208","Trump","becaus I want to get on to defeat isi becaus I want to get on to creat job becaus I want to get on to have a strong border becaus I want to get on to thing that are veri import to me and that are veri import to the countri","9/26/16"
"210","Trump","yeah","9/26/16"
"212","Trump","well nobodi wa press it nobodi wa care much about it I figur you d ask the question tonight of cours but nobodi wa care much about it but I wa the one that got him to produc the birth certif and I think I did a good job secretari clinton also fought it I mean you know -- now everybodi in mainstream is go to say oh that s not true look it s true sidney blumenth sent a report -- you just have to take a look at cnn the last week the interview with your former campaign manag and she wa involv but just like she can t bring back job she can t produc","9/26/16"
"215","Trump","well it wa veri -- I say noth I say noth becaus I wa abl to get him to produc it He should have produc it a long time befor I say noth but let me just tell you when you talk about heal I think that I ve develop veri veri good relationship over the last littl while with the african-american commun I think you can see that and I feel that they realli want me to come to that conclus and I think I did a great job and a great servic not onli for the countri but even for the presid in get him to produc hi birth certif","9/26/16"
"217","Clinton","well just listen to what you heard","9/26/16"
"219","Clinton","and clearli as donald just admit he knew he wa go to stand on thi debat stage and lester holt wa go to be ask us question so he tri to put the whole racist birther lie to bed but it can t be dismiss that easili He ha realli start hi polit activ base on thi racist lie that our first black presid wa not an american citizen there wa absolut no evid for it but he persist he persist year after year becaus some of hi support peopl that he wa tri to bring into hi fold appar believ it or want to believ it but rememb donald start hi career back in 1973 be su by the justic depart for racial discrimin becaus he would not rent apart in one of hi develop to african-american and he made sure that the peopl who work for him understood that wa the polici He actual wa su twice by the justic depart So he ha a long record of engag in racist behavior and the birther lie wa a veri hurt one you know barack obama is a man of great digniti and I could tell how much it bother him and annoy him that thi wa be tout and use against him but I like to rememb what michel obama said in her amaz speech at our democrat nation convent when they go low we go high and barack obama went high despit donald trump s best effort to bring him down","9/26/16"
"221","Trump","I would love to respond first of all I got to watch in prepar for thi some of your debat against barack obama you treat him with terribl disrespect and I watch the way you talk now about how love everyth is and how wonder you are It doesn t work that way you were after him you were tri to -- you even sent out or your campaign sent out pictur of him in a certain garb veri famou pictur I don t think you can deni that but just last week your campaign manag said it wa true So when you tri to act holier than thou it realli doesn t work It realli doesn t now as far as the lawsuit ye when I wa veri young I went into my father s compani had a real estat compani in brooklyn and queen and we along with mani mani other compani throughout the countri -- it wa a feder lawsuit -- were su We settl the suit with zero -- with no admiss of guilt It wa veri easi to do","9/26/16"
"222","Trump","I notic you bring that up a lot and you know I also notic the veri nasti commerci that you do on me in so mani differ way which I don t do on you mayb I m tri to save the money but frankli I look -- I look at that and I say isn t that amaz becaus I settl that lawsuit with no admiss of guilt but that wa a lawsuit brought against mani real estat firm and it s just one of those thing I ll go one step further In palm beach florida tough commun a brilliant commun a wealthi commun probabl the wealthiest commun there is in the world I open a club and realli got great credit for it No discrimin against african- american against muslim against anybodi and it s a tremend success club and I m so glad I did it and I have been given great credit for what I did and I m veri veri proud of it and that s the way I feel that is the true way I feel","9/26/16"
"224","Clinton","well I think cyber secur cyber warfar will be one of the biggest challeng face the next presid becaus clearli we re face at thi point two differ kind of adversari there are the independ hack group that do it mostli for commerci reason to tri to steal inform that they can use to make money but increasingli we are see cyber attack come from state organ of state the most recent and troubl of these ha been russia there s no doubt now that russia ha use cyber attack against all kind of organ in our countri and I am deepli concern about thi I know donald s veri praiseworthi of vladimir putin but putin is play a realli","9/26/16"
"226","Clinton","tough long game here and one of the thing he s done is to let loos cyber attack to hack into govern file to hack into person file hack into the democrat nation committe and we recent have learn that you know that thi is one of their prefer method of tri to wreak havoc and collect inform We need to make it veri clear -- whether it s russia china iran or anybodi els -- the unit state ha much greater capac and we are not go to sit idli by and permit state actor to go after our inform our private-sector inform or our public-sector inform and we re go to have to make it clear that we don t want to use the kind of tool that we have We don t want to engag in a differ kind of warfar but we will defend the citizen of thi countri and the russian need to understand that I think they ve been treat it as almost a probe how far would we go how much would we do and that s whi I wa so -- I wa so shock when donald publicli invit putin to hack into american that is just unaccept It s one of the reason whi 50 nation secur offici who serv in republican inform -- in administr","9/26/16"
"228","Clinton","have said that donald is unfit to be the commander- in-chief It s comment like that that realli worri peopl who understand the threat that we face","9/26/16"
"230","Trump","I do want to say that I wa just endors -- and more are come next week -- it will be over 200 admir mani of them here -- admir and gener endors me to lead thi countri that just happen and mani more are come and I m veri proud of it In addit I wa just endors by ice they ve never endors anybodi befor on immigr I wa just endors by ice I wa just recent endors -- 16 500 border patrol agent So when secretari clinton talk about thi I mean I ll take the admir and I ll take the gener ani day over the polit hack that I see that have led our countri so brilliantli over the last 10 year with their knowledg OK becaus look at the mess that we re in look at the mess that we re in As far as the cyber I agre to part of what secretari clinton said We should be better than anybodi els and perhap we re not I don t think anybodi know it wa russia that broke into the dnc she s say russia russia russia but I don t -- mayb it wa I mean it could be russia but it could also be china It could also be lot of other peopl It also could be somebodi sit on their bed that weigh 400 pound OK","9/26/16"
"231","Trump","you don t know who broke in to dnc but what did we learn with dnc We learn that berni sander wa taken advantag of by your peopl by debbi wasserman schultz look what happen to her but berni sander wa taken advantag of that s what we learn now whether that wa russia whether that wa china whether it wa anoth countri we don t know becaus the truth is under presid obama we ve lost control of thing that we use to have control over We came in with the internet we came up with the internet and I think secretari clinton and myself would agre veri much when you look at what isi is do with the internet they re beat us at our own game isi So we have to get veri veri tough on cyber and cyber warfar It is -- it is a huge problem I have a son He s 10 year old He ha comput He is so good with these comput it s unbeliev the secur aspect of cyber is veri veri tough and mayb it s hardli doabl but I will say we are not do the job we should be do but that s true throughout our whole government societi We have so mani thing that we have to do better lester and certainli cyber is one of them","9/26/16"
"233","Clinton","well I think there are a number of issu that we should be address I have put forth a plan to defeat isi It doe involv go after them onlin I think we need to do much more with our tech compani to prevent isi and their oper from be abl to use the internet to radic even direct peopl in our countri and europ and elsewher but we also have to intensifi our air strike against isi and eventu support our arab and kurdish partner to be abl to actual take out isi in raqqa end their claim of be a caliph We re make progress our militari is assist in iraq and we re hope that within the year we ll be abl to push isi out of iraq and then you know realli squeez them in syria but we have to be cogniz of the fact that they ve had foreign fighter come to volunt for them foreign money foreign weapon so we have to make thi the top prioriti and I would also do everyth possibl to take out their leadership I wa involv in a number of effort to take out Al qaida leadership when I wa secretari of state includ of cours take out bin laden and I think we need to go after baghdadi as well make that one of our organ principl becaus we ve got to defeat isi and we ve got to do everyth we can to disrupt their propaganda effort onlin","9/26/16"
"235","Trump","well first I have to say one thing veri import secretari clinton is talk about take out isi We will take out isi well presid obama and secretari clinton creat a vacuum the way they got out of iraq becaus they got out -- what they shouldn t have been in but onc they got in the way they got out wa a disast and isi wa form So she talk about take them out she s been do it a long time she s been tri to take them out for a long time but they wouldn t have even been form if they left some troop behind like 10 000 or mayb someth more than that and then you wouldn t have had them Or as I ve been say for a long time and I think you ll agre becaus I said it to you onc had we taken the oil -- and we should have taken the oil -- isi would not have been abl to form either becaus the oil wa their primari sourc of incom and now they have the oil all over the place includ the oil -- a lot of the oil in libya which wa anoth one of her disast","9/26/16"
"237","Clinton","well I hope the fact-check are turn up the volum and realli work hard donald support the invas of iraq","9/26/16"
"238","Trump","wrong","9/26/16"
"239","Clinton","that is absolut prove over and over again","9/26/16"
"240","Trump","wrong wrong","9/26/16"
"241","Clinton","He actual advoc for the action we took in libya and urg that gadhafi be taken out after actual do some busi with him one time","9/26/16"
"242","Clinton","but the larger point -- and he say thi constantli -- is georg W bush made the agreement about when american troop would leav iraq not barack obama and the onli way that american troop could have stay in iraq is to get an agreement from the then-iraqi govern that would have protect our troop and the iraqi govern would not give that but let s talk about the question you ask lester the question you ask is what do we do here in the unit state that s the most import part of thi how do we prevent attack how do we protect our peopl and I think we ve got to have an intellig surg where we are look for everi scrap of inform I wa so proud of law enforc in new york in minnesota in new jersey you know they respond so quickli so profession to the attack that occur by rahami and they brought him down and we may find out more inform becaus he is still aliv which may prove to be an intellig benefit So we ve got to do everyth we can to vacuum up intellig from europ from the middl east that mean we ve got to work more close with our alli and that s someth that donald ha been veri dismiss of We re work with nato the longest militari allianc in the histori of the world to realli turn our attent to terror We re work with our friend in the middl east mani of which as you know are muslim major nation donald ha consist insult muslim abroad muslim at home when we need to be cooper with muslim nation and with the american muslim commun they re on the front line they can provid inform to us that we might not get anywher els they need to have close work cooper with law enforc in these commun not be alien and push away as some of donald s rhetor unfortun ha led to","9/26/16"
"244","Trump","well I have to respond","9/26/16"
"246","Trump","the secretari said veri strongli about work with -- we ve been work with them for mani year and we have the greatest mess anyon s ever seen you look at the middl east it s a total mess under your direct to a larg extent but you look at the middl east you start the iran deal that s anoth beauti where you have a countri that wa readi to fall I mean they were do so badli they were choke on the sanction and now they re go to be actual probabl a major power at some point pretti soon the way they re go but when you look at nato I wa ask on a major show what do you think of nato and you have to understand I m a businessperson I did realli well but I have common sens and I said well I ll tell you I haven t given lot of thought to nato but two thing number one the 28 countri of nato mani of them aren t pay their fair share number two -- and that bother me becaus we should be ask -- we re defend them and they should at least be pay us what they re suppos to be pay by treati and contract and number two I said and veri strongli nato could be obsolet becaus -- and I wa veri strong on thi and it wa actual cover veri accur in the new york time which is unusu for the new york time to be honest -- but I said they do not focu on terror and I wa veri strong and I said it numer time and about four month ago I read on the front page of the wall street journal that nato is open up a major terror divis and I think that s great and I think we should get -- becaus we pay approxim 73 percent of the cost of nato It s a lot of money to protect other peopl but I m all for nato but I said they have to focu on terror also and they re go to do that and that wa -- believ me -- I m sure I m not go to get credit for it -- but that wa larg becaus of what I wa say and my critic of nato I think we have to get nato to go into the middl east with us in addit to surround nation and we have to knock the hell out of isi and we have to do it fast when isi form in thi vacuum creat by barack obama and secretari clinton and believ me you were the one that took out the troop not onli that you name the day they couldn t believ it they sat back probabl and said I can t believ it they said","9/26/16"
"247","Clinton","lester we ve cover","9/26/16"
"248","Trump","No wait a minut","9/26/16"
"249","Clinton","We ve cover thi ground","9/26/16"
"250","Trump","when they form when they form thi is someth that never should have happen It should have never happen now you re talk about take out isi but you were there and you were secretari of state when it wa a littl infant now it s in over 30 countri and you re go to stop them I don t think so","9/26/16"
"252","Trump","I did not support the war in iraq","9/26/16"
"254","Trump","that is a mainstream media nonsens put out by her becaus she -- frankli I think the best person in her campaign is mainstream media","9/26/16"
"256","Trump","just -- would you like to hear","9/26/16"
"258","Trump","wait a minut I wa against the war in iraq just so you put it out","9/26/16"
"260","Trump","the record doe not show that","9/26/16"
"262","Trump","the record show that I m right when I did an interview with howard stern veri lightli first time anyon s ask me that I said veri lightli I don t know mayb who know essenti I then did an interview with neil cavuto We talk about the economi is more import I then spoke to sean hanniti which everybodi refus to call sean hanniti I had numer convers with sean hanniti at fox and sean hanniti said -- and he call me the other day -- and I spoke to him about it -- he said you were total against the war becaus he wa for the war","9/26/16"
"264","Trump","and when he -- excus me and that wa befor the war start sean hanniti said veri strongli to me and other peopl -- he s will to say it but nobodi want to call him I wa against the war He said you use to have fight with me becaus sean wa in favor of the war and I understand that side also not veri much becaus we should have never been there but nobodi call sean hanniti and then they did an articl in a major magazin shortli after the war start I think in 04 but they did an articl which had me total against the war in iraq and one of your compatriot said you know whether it wa befor or right after trump wa definit -- becaus if you read thi articl there s no doubt but if somebodi -- and I ll ask the press -- if somebodi would call up sean hanniti thi wa befor the war start He and I use to have argument about the war I said it s a terribl and a stupid thing It s go to destabil the middl east and that s exactli what it s done It s been a disast","9/26/16"
"266","Trump","No no you didn t hear what I said","9/26/16"
"268","Trump","well I have much better judgment than she doe there s no question about that I also have a much better tempera than she ha you know","9/26/16"
"270","Trump","I have a much better -- she spent -- let me tell you -- she spent hundr of million of dollar on an advertis -- you know they get madison avenu into a room they put name -- oh tempera let s go after -- I think my strongest asset mayb by far is my tempera I have a win tempera I know how to win she doe not have a","9/26/16"
"272","Trump","wait the afl-cio the other day behind the blue screen I don t know who you were talk to secretari clinton but you were total out of control I said there s a person with a tempera that s got a problem","9/26/16"
"274","Clinton","whew OK","9/26/16"
"276","Clinton","let s talk about two import issu that were briefli mention by donald first nato you know nato as a militari allianc ha someth call articl 5 and basic it say thi An attack on one is an attack on all and you know the onli time it s ever been invok after 9 11 when the 28 nation of nato said that they would go to afghanistan with us to fight terror someth that they still are do by our side with respect to iran when I becam secretari of state iran wa week away from have enough nuclear materi to form a bomb they had master the nuclear fuel cycl under the bush administr they had built covert facil they had stock them with centrifug that were whirl away and we had sanction them I vote for everi sanction against iran when I wa in the senat but it wasn t enough So I spent a year-and-a-half put togeth a coalit that includ russia and china to impos the toughest sanction on iran and we did drive them to the negoti tabl and my successor john kerri and presid obama got a deal that put a lid on iran s nuclear program without fire a singl shot that s diplomaci that s coalition-build that s work with other nation the other day I saw donald say that there were some iranian sailor on a ship in the water off of iran and they were taunt american sailor who were on a nearbi ship He said you know if they taunt our sailor I d blow them out of the water and start anoth war that s not good judgment","9/26/16"
"277","Trump","that would not start a war","9/26/16"
"278","Clinton","that is not the right tempera to be commander-in- chief to be taunt and the worst part","9/26/16"
"279","Trump","No they were taunt us","9/26/16"
"280","Clinton","of what we heard donald say ha been about nuclear weapon He ha said repeatedli that he didn t care if other nation got nuclear weapon japan south korea even saudi arabia It ha been the polici of the unit state democrat and republican to do everyth we could to reduc the prolifer of nuclear weapon He even said well you know if there were nuclear war in east asia well you know that s fine","9/26/16"
"281","Trump","wrong","9/26/16"
"282","Clinton","have a good time folk","9/26/16"
"283","Trump","It s lie","9/26/16"
"284","Clinton","and in fact hi cavali attitud about nuclear weapon is so deepli troubl that is the number-on threat we face in the world and it becom particularli threaten if terrorist ever get their hand on ani nuclear materi So a man who can be provok by a tweet should not have hi finger anywher near the nuclear code as far as I think anyon with ani sens about thi should be concern","9/26/16"
"285","Trump","that line s get a littl bit old I must say I would like to","9/26/16"
"286","Clinton","It s a good one though It well describ the problem","9/26/16"
"288","Trump","It s not an accur one at all It s not an accur one So I just want to give a lot of thing -- and just to respond I agre with her on one thing the singl greatest problem the world ha is nuclear armament nuclear weapon not global warm like you think and your -- your presid think nuclear is the singl greatest threat just to go down the list we defend japan we defend germani we defend south korea we defend saudi arabia we defend countri they do not pay us but they should be pay us becaus we are provid tremend servic and we re lose a fortun that s whi we re lose -- we re lose -- we lose on everyth I say who make these -- we lose on everyth all I said that it s veri possibl that if they don t pay a fair share becaus thi isn t 40 year ago where we could do what we re do We can t defend japan a behemoth sell us car by the million","9/26/16"
"290","Trump","well wait but it s veri import all I said wa they may have to defend themselv or they have to help us out We re a countri that owe 20 trillion they have to help us out","9/26/16"
"292","Trump","As far as the nuclear is concern I agre It is the singl greatest threat that thi countri ha","9/26/16"
"294","Trump","well I have to say that you know for what secretari clinton wa say about nuclear with russia she s veri cavali in the way she talk about variou countri but russia ha been expand their -- they have a much newer capabl than we do We have not been updat from the new standpoint I look the other night I wa see b-52 they re old enough that your father your grandfath could be fli them We are not -- we are not keep up with other countri I would like everybodi to end it just get rid of it but I would certainli not do first strike I think that onc the nuclear altern happen it s over At the same time we have to be prepar I can t take anyth off the tabl becaus you look at some of these countri you look at north korea we re do noth there china should solv that problem for us china should go into north korea china is total power as it relat to north korea and by the way anoth one power is the worst deal I think I ve ever seen negoti that you start is the iran deal iran is one of their biggest trade partner iran ha power over north korea and when they made that horribl deal with iran they should have includ the fact that they do someth with respect to north korea and they should have done someth with respect to yemen and all these other place and when ask to secretari kerri whi didn t you do that whi didn t you add other thing into the deal one of the great giveaway of all time of all time includ 400 million in cash nobodi s ever seen that befor that turn out to be wrong It wa actual 1 7 billion in cash obvious I guess for the hostag It certainli look that way So you say to yourself whi didn t they make the right deal thi is one of the worst deal ever made by ani countri in histori the deal with iran will lead to nuclear problem all they have to do is sit back 10 year and they don t have to do much","9/26/16"
"296","Trump","and they re go to end up get nuclear I met with bibi netanyahu the other day believ me he s not a happi camper","9/26/16"
"298","Clinton","well let me -- let me start by say word matter word matter when you run for presid and they realli matter when you are presid and I want to reassur our alli in japan and south korea and elsewher that we have mutual defens treati and we will honor them It is essenti that america s word be good and so I know that thi campaign ha caus some question and worri on the part of mani leader across the globe I ve talk with a number of them but I want to -- on behalf of myself and I think on behalf of a major of the american peopl say that you know our word is good It s also import that we look at the entir global situat there s no doubt that we have other problem with iran but person I d rather deal with the other problem have put that lid on their nuclear program than still to be face that and donald never tell you what he would do would he have start a war would he have bomb iran If he s go to critic a deal that ha been veri success in give us access to iranian facil that we never had befor then he should tell us what hi altern would be but it s like hi plan to defeat isi He say it s a secret plan but the onli secret is that he ha no plan So we need to be more precis in how we talk about these issu peopl around the word follow our presidenti campaign so close tri to get hint about what we will do can they reli on us are we go to lead the world with strength and in accord with our valu that s what I intend to do I intend to be a leader of our countri that peopl can count on both here at home and around the world to make decis that will further peac and prosper but also stand up to bulli whether they re abroad or at home We cannot let those who would tri to destabil the world to interfer with american interest and secur","9/26/16"
"300","Clinton","to be given ani opportun at all","9/26/16"
"302","Trump","lester one thing I d like to say","9/26/16"
"304","Trump","I will go veri quickli but I will tell you that hillari will tell you to go to her websit and read all about how to defeat isi which she could have defeat by never have it you know get go in the first place right now it s get tougher and tougher to defeat them becaus they re in more and more place more and more state more and more nation","9/26/16"
"306","Trump","and it s a big problem and as far as japan is concern I want to help all of our alli but we are lose billion and billion of dollar We cannot be the policemen of the world We cannot protect countri all over the world","9/26/16"
"308","Trump","where they re not pay us what we need","9/26/16"
"310","Trump","and she doesn t say that becaus she s got no busi abil We need heart We need a lot of thing but you have to have some basic abil and sadli she doesn t have that all of the thing that she s talk about could have been taken care of dure the last 10 year let s say while she had great power but they weren t taken care of and if she ever win thi race they won t be taken care of","9/26/16"
"312","Trump","she doesn t have the look she doesn t have the stamina I said she doesn t have the stamina and I don t believ she doe have the stamina To be presid of thi countri you need tremend stamina","9/26/16"
"314","Trump","you have -- wait a minut wait a minut lester you ask me a question did you ask me a question you have to be abl to negoti our trade deal you have to be abl to negoti that s right with japan with saudi arabia I mean can you imagin we re defend saudi arabia and with all of the money they have we re defend them and they re not pay all you have to do is speak to them wait you have so mani differ thing you have to be abl to do and I don t believ that hillari ha the stamina","9/26/16"
"316","Clinton","well as soon as he travel to 112 countri and negoti a peac deal a cease-fir a releas of dissid an open of new opportun in nation around the world or even spend 11 hour testifi in front of a congression committe he can talk to me about stamina","9/26/16"
"318","Trump","the world -- let me tell you let me tell you hillari ha experi but it s bad experi We have made so mani bad deal dure the last -- so she s got experi that I agre","9/26/16"
"320","Trump","but it s bad bad experi whether it s the iran deal that you re so in love with where we gave them 150 billion back whether it s the iran deal whether it s anyth you can -- name -- you almost can t name a good deal I agre she s got experi but it s bad experi and thi countri can t afford to have anoth four year of that kind of experi","9/26/16"
"323","Clinton","well one thing one thing lester","9/26/16"
"325","Clinton","you know he tri to switch from look to stamina but thi is a man who ha call women pig slob and dog and someon who ha said pregnanc is an inconveni to employ who ha said","9/26/16"
"326","Trump","I never said that","9/26/16"
"327","Clinton","women don t deserv equal pay unless they do as good a job as men","9/26/16"
"328","Trump","I didn t say that","9/26/16"
"329","Clinton","and one of the worst thing he said wa about a woman in a beauti contest He love beauti contest support them and hang around them and he call thi woman miss piggi then he call her miss housekeep becaus she wa latina donald she ha a name","9/26/16"
"330","Trump","where did you find thi where did you find thi","9/26/16"
"331","Clinton","her name is alicia machado","9/26/16"
"332","Trump","where did you find thi","9/26/16"
"333","Clinton","and she ha becom a U S citizen and you can bet","9/26/16"
"334","Trump","Oh realli","9/26/16"
"335","Clinton","she s go to vote thi novemb","9/26/16"
"336","Trump","OK good let me just tell you","9/26/16"
"339","Trump","you know hillari is hit me with tremend commerci some of it s said in entertain some of it s said -- somebodi who s been veri viciou to me rosi O donnel I said veri tough thing to her and I think everybodi would agre that she deserv it and nobodi feel sorri for her but you want to know the truth I wa go to say someth","9/26/16"
"341","Trump","extrem rough to hillari to her famili and I said to myself I can t do it I just can t do it It s inappropri It s not nice but she spent hundr of million of dollar on neg ad on me mani of which are absolut untru they re untru and they re misrepresent and I will tell you thi lester It s not nice and I don t deserv that but it s certainli not a nice thing that she s done It s hundr of million of ad and the onli gratifi thing is I saw the poll come in today and with all of that money","9/26/16"
"343","Trump","200 million is spent and I m either win or tie and I ve spent practic noth","9/26/16"
"346","Clinton","well I support our democraci and sometim you win sometim you lose but I certainli will support the outcom of thi elect and I know donald s tri veri hard to plant doubt about it but I hope the peopl out there understand thi elect s realli up to you It s not about us so much as it is about you and your famili and the kind of countri and futur you want So I sure hope you will get out and vote as though your futur depend on it becaus I think it doe","9/26/16"
"348","Trump","the other day we were deport 800 peopl and perhap they pass the wrong button they press the wrong button or perhap wors than that it wa corrupt but these peopl that we were go to deport for good reason end up becom citizen end up becom citizen and it wa 800 and now it turn out it might be 1 800 and they don t even know","9/26/16"
"350","Trump","look here s the stori I want to make america great again I m go to be abl to do it I don t believ hillari will the answer is if she win I will absolut support her","9/26/16"
"5","Clinton","well thank you are you a teacher ye I think that that s a veri good question becaus I ve heard from lot of teacher and parent about some of their concern about some of the thing that are be said and done in thi campaign and I think it is veri import for us to make clear to our children that our countri realli is great becaus we re good and we are go to respect one anoth lift each other up We are go to be look for way to celebr our divers and we are go to tri to reach out to everi boy and girl as well as everi adult to bring them in to work on behalf of our countri I have a veri posit and optimist view about what we can do togeth that s whi the slogan of my campaign is stronger togeth becaus I think if we work togeth if we overcom the divis that sometim set american against one anoth and instead we make some big goal -- and I ve set forth some big goal get the economi to work for everyon not just those at the top make sure that we have the best educ system from preschool through colleg and make it afford and so much els If we set those goal and we go togeth to tri to achiev them there s noth in my opinion that america can t do So that s whi I hope that we will come togeth in thi campaign obvious I m hope to earn your vote I m hope to be elect in novemb and I can promis you I will work with everi american I want to be the presid for all american regardless of your polit belief where you come from what you look like your religion I want us to heal our countri and bring it togeth becaus that s I think the best way for us to get the futur that our children and our grandchildren deserv","10/9/16"
"7","Trump","well I actual agre with that I agre with everyth she said I began thi campaign becaus I wa so tire of see such foolish thing happen to our countri thi is a great countri thi is a great land I ve gotten to know the peopl of the countri over the last year-and-a-half that I ve been do thi as a politician I cannot believ I m say that about myself but I guess I have been a politician","10/9/16"
"8","Trump","and my whole concept wa to make america great again when I watch the deal be made when I watch what s happen with some horribl thing like obamacar where your health insur and health care is go up by number that are astronom 68 percent 59 percent 71 percent when I look at the iran deal and how bad a deal it is for us it s a one-sid transact where we re give back 150 billion to a terrorist state realli the number one terror state we ve made them a strong countri from realli a veri weak countri just three year ago when I look at all of the thing that I see and all of the potenti that our countri ha we have such tremend potenti whether it s in busi and trade where we re do so badli last year we had almost 800 billion trade deficit In other word trade with other countri We had an 800 billion deficit It s hard to believ inconceiv you say who s make these deal We re go the make great deal We re go to have a strong border We re go to bring back law and order just today policemen wa shot two kill and thi is happen on a weekli basi We have to bring back respect to law enforc At the same time we have to take care of peopl on all side We need justic but I want to do thing that haven t been done includ fix and make our inner citi better for the african-american citizen that are so great and for the latino hispan and I look forward to do it It s call make america great again","10/9/16"
"10","Trump","No I didn t say that at all I don t think you understood what wa -- thi wa locker room talk I m not proud of it I apolog to my famili I apolog to the american peopl certainli I m not proud of it but thi is locker room talk you know when we have a world where you have isi chop off head where you have -- and frankli drown peopl in steel cage where you have war and horribl horribl sight all over where you have so mani bad thing happen thi is like mediev time We haven t seen anyth like thi the carnag all over the world and they look and they see can you imagin the peopl that are frankli do so well against us with isi and they look at our countri and they see what s go on ye I m veri embarrass by it I hate it but it s locker room talk and it s one of those thing I will knock the hell out of isi We re go to defeat isi isi happen a number of year ago in a vacuum that wa left becaus of bad judgment and I will tell you I will take care of isi","10/9/16"
"12","Trump","and we should get on to much more import thing and much bigger thing","10/9/16"
"14","Trump","I have great respect for women nobodi ha more respect for women than I do","10/9/16"
"16","Trump","I ve said thing that frankli you hear these thing I said and I wa embarrass by it but I have tremend respect for women","10/9/16"
"18","Trump","and women have respect for me and I will tell you No I have not and I will tell you that I m go to make our countri safe We re go to have border in our countri which we don t have now peopl are pour into our countri and they re come in from the middl east and other place We re go to make america safe again We re go to make america great again but we re go to make america safe again and we re go to make america wealthi again becaus if you don t do that it just -- it sound harsh to say but we have to build up the wealth of our nation","10/9/16"
"20","Trump","right now other nation are take our job and they re take our wealth","10/9/16"
"22","Trump","and that s what I want to talk about","10/9/16"
"24","Clinton","well like everyon els I ve spent a lot of time think over the last 48 hour about what we heard and saw you know with prior republican nomine for presid I disagre with them on polit polici principl but I never question their fit to serv donald trump is differ I said start back in june that he wa not fit to be presid and commander-in-chief and mani republican and independ have said the same thing what we all saw and heard on friday wa donald talk about women what he think about women what he doe to women and he ha said that the video doesn t repres who he is but I think it s clear to anyon who heard it that it repres exactli who he is becaus we ve seen thi throughout the campaign We have seen him insult women We ve seen him rate women on their appear rank them from one to ten We ve seen him embarrass women on TV and on twitter We saw him after the first debat spend nearli a week denigr a former miss univers in the harshest most person term So ye thi is who donald trump is but it s not onli women and it s not onli thi video that rais question about hi fit to be our presid becaus he ha also target immigr african- american latino peopl with disabl pow muslim and so mani other So thi is who donald trump is and the question for us the question our countri must answer is that thi is not who we are that s whi -- to go back to your question -- I want to send a messag -- we all should -- to everi boy and girl and inde to the entir world that america alreadi is great but we are great becaus we are good and we will respect one anoth and we will work with one anoth and we will celebr our divers","10/9/16"
"25","Clinton","these are veri import valu to me becaus thi is the america that I know and love and I can pledg to you tonight that thi is the america that I will serv if I m so fortun enough to becom your presid","10/9/16"
"27","Trump","Am I allow to respond to that I assum I am","10/9/16"
"29","Trump","It s just word folk It s just word those word I ve been hear them for mani year I heard them when they were run for the senat in new york where hillari wa go to bring back job to upstat new york and she fail I ve heard them where hillari is constantli talk about the inner citi of our countri which are a disast education-wis jobwis safety-wis in everi way possibl I m go to help the african-american I m go to help the latino hispan I am go to help the inner citi she s done a terribl job for the african-american she want their vote and she doe noth and then she come back four year later We saw that firsthand when she wa unit state senat she campaign where the primari part of her campaign","10/9/16"
"31","Trump","So she s allow to do that but I m not allow to respond","10/9/16"
"33","Trump","sound fair","10/9/16"
"35","Trump","It wa locker room talk as I told you that wa locker room talk I m not proud of it I am a person who ha great respect for peopl for my famili for the peopl of thi countri and certainli I m not proud of it but that wa someth that happen If you look at bill clinton far wors mine are word and hi wa action hi wa what he s done to women there s never been anybodi in the histori polit in thi nation that s been so abus to women So you can say ani way you want to say it but bill clinton wa abus to women hillari clinton attack those same women and attack them vicious four of them here tonight one of the women who is a wonder woman at 12 year old wa rape at 12 her client she repres got him off and she s seen laugh on two separ occas laugh at the girl who wa rape kathi shelton that young woman is here with us tonight So don t tell me about word I am absolut -- I apolog for those word but it is thing that peopl say but what presid clinton did he wa impeach he lost hi licens to practic law He had to pay an 850 000 fine to one of the women paula jone who s also here tonight and I will tell you that when hillari bring up a point like that and she talk about word that I said 11 year ago I think it s disgrac and I think she should be asham of herself if you want to know the truth","10/9/16"
"38","Clinton","well first let me start by say that so much of what he s just said is not right but he get to run hi campaign ani way he choos He get to decid what he want to talk about instead of answer peopl s question talk about our agenda lay out the plan that we have that we think can make a better life and a better countri that s hi choic when I hear someth like that I am remind of what my friend michel obama advis us all when they go low you go high","10/9/16"
"40","Clinton","and look if thi were just about one video mayb what he s say tonight would be understand but everyon can draw their own conclus at thi point about whether or not the man in the video or the man on the stage respect women but he never apolog for anyth to anyon","10/9/16"
